"","ENCFF012JXJ","ENCFF014RBU","ENCFF027VZK","ENCFF030NYG","ENCFF048JKT","ENCFF066XDW","ENCFF083KVY","ENCFF100ERQ","ENCFF103IOJ","ENCFF116EXQ","ENCFF127GYQ","ENCFF166OZW","ENCFF195PBG","ENCFF199FYD","ENCFF199WGD","ENCFF215YWS","ENCFF261ZWR","ENCFF303TVZ","ENCFF305ICK","ENCFF306SRV","ENCFF328QLX","ENCFF332PGQ","ENCFF339KUO","ENCFF341HWZ","ENCFF372DRC","ENCFF391DVL","ENCFF394DLH","ENCFF414JLN","ENCFF433PFN","ENCFF455YHJ","ENCFF461FGJ","ENCFF490VYC","ENCFF492YMU","ENCFF534CKB","ENCFF556JBS","ENCFF556PIY","ENCFF557HJB","ENCFF609KOY","ENCFF632MBO","ENCFF677KJB","ENCFF689AXJ","ENCFF710VEH","ENCFF711OSR","ENCFF721SDD","ENCFF761MGJ","ENCFF807AKG","ENCFF817QHW","ENCFF833FTF","ENCFF868VSY","ENCFF909FRA","ENCFF931XAL","ENCFF939TZS","ENCFF967ACD","ENCFF976ZVG"
"204","0.7068574","0.5159245","0.5506976","0.6379529","0.6744390","0.7527513","0.7606112","0.6431312","0.6437029","0.4920615","0.3358850","0.5460046","0.7156437","0.6177791","0.7336132","0.6494130","0.5187505","0.8095734","0.4200871","0.5035056","0.4874176","0.7292139","0.6341969","0.8105099","0.7102414","0.5311437","0.6117975","0.8121739","0.7901943","0.4216804","0.7031725","0.6050531","0.6217368","0.5802298","0.7715659","0.5923891","0.7707468","0.5254265","0.5805681","0.6537332","0.4139128","0.5391809","0.7855893","0.4930093","0.5888660","0.6398125","0.7725292","0.5290758","0.5403490","0.4947031","0.8434412","0.3933476","0.6571398","0.8161188"
"205","0.7059503","0.5159245","0.5505199","0.6371928","0.6746143","0.7522175","0.7597897","0.6427475","0.6453175","0.4904103","0.3358850","0.5460046","0.7156437","0.6170094","0.7313529","0.6502134","0.5178194","0.8100937","0.4209163","0.5035970","0.4865331","0.7281971","0.6336466","0.8107052","0.7106327","0.5306702","0.6112305","0.8121739","0.7899735","0.4240657","0.7031725","0.6051021","0.6222696","0.5801092","0.7717033","0.5911832","0.7701671","0.5250336","0.5801257","0.6537332","0.4146673","0.5392725","0.7857484","0.4919639","0.5876289","0.6387380","0.7717370","0.5286835","0.5398335","0.4940919","0.8420849","0.3932012","0.6561682","0.8165429"
"206","0.7050431","0.5160654","0.5494979","0.6360105","0.6740884","0.7520532","0.7602826","0.6427475","0.6455867","0.4900292","0.3358332","0.5454965","0.7150238","0.6161970","0.7307071","0.6499466","0.5179040","0.8090531","0.4199834","0.5027063","0.4856486","0.7277278","0.6331386","0.8105099","0.7102414","0.5294649","0.6109707","0.8121739","0.7879859","0.4235356","0.7018688","0.6052000","0.6226248","0.5800790","0.7714286","0.5907812","0.7692010","0.5244442","0.5800372","0.6532694","0.4134601","0.5391121","0.7851121","0.4910493","0.5876289","0.6381410","0.7711428","0.5282667","0.5391634","0.4942956","0.8432474","0.3928498","0.6558173","0.8161188"
"207","0.7041771","0.5162063","0.5494090","0.6347437","0.6733871","0.7513141","0.7598992","0.6431312","0.6458558","0.4893941","0.3350574","0.5456813","0.7148171","0.6152991","0.7300613","0.6491462","0.5171421","0.8080125","0.4205017","0.5024322","0.4846314","0.7267892","0.6328423","0.8093378","0.7085453","0.5298524","0.6106636","0.8139130","0.7886484","0.4227405","0.7036071","0.6044166","0.6223584","0.5795664","0.7715659","0.5903792","0.7693943","0.5241494","0.5797717","0.6540424","0.4133092","0.5392496","0.7846350","0.4906573","0.5876289","0.6379321","0.7714399","0.5279480","0.5390603","0.4939391","0.8424724","0.3925863","0.6552506","0.8150583"
"208","0.7037236","0.5157835","0.5490536","0.6346592","0.6725105","0.7508624","0.7601183","0.6435150","0.6453175","0.4891401","0.3351091","0.5447113","0.7141971","0.6148715","0.7294156","0.6483458","0.5159570","0.8069719","0.4211235","0.5022495","0.4840122","0.7263199","0.6325036","0.8083610","0.7089367","0.5295510","0.6104510","0.8121739","0.7893110","0.4240657","0.7040417","0.6034373","0.6223584","0.5789632","0.7711538","0.5894412","0.7697807","0.5231671","0.5789753","0.6538878","0.4137619","0.5395246","0.7841578","0.4907879","0.5880412","0.6372455","0.7716379","0.5275313","0.5389314","0.4932260","0.8420849","0.3923813","0.6551966","0.8137858"
"209","0.7028164","0.5157835","0.5477650","0.6339836","0.6726858","0.7503696","0.7604469","0.6419800","0.6450484","0.4881240","0.3351091","0.5438799","0.7152304","0.6141019","0.7290927","0.6478122","0.5150258","0.8064516","0.4208126","0.5016557","0.4844102","0.7254595","0.6320803","0.8091424","0.7078930","0.5283457","0.6098840","0.8121739","0.7895318","0.4248609","0.7027379","0.6032414","0.6214704","0.5781792","0.7710165","0.5882353","0.7692010","0.5227414","0.5781789","0.6541969","0.4142146","0.5390204","0.7833625","0.4909186","0.5880412","0.6366486","0.7707467","0.5276784","0.5383386","0.4928695","0.8409223","0.3919421","0.6544679","0.8139979"
"210","0.7024865","0.5149380","0.5474984","0.6337303","0.6730365","0.7500821","0.7603921","0.6408289","0.6426265","0.4876159","0.3350057","0.5427252","0.7146105","0.6136315","0.7274782","0.6470117","0.5159570","0.8054110","0.4203980","0.5019070","0.4838795","0.7253813","0.6316993","0.8093378","0.7080235","0.5277431","0.6093643","0.8113043","0.7877650","0.4264511","0.7014342","0.6029966","0.6204937","0.5777570","0.7711538","0.5874313","0.7681383","0.5221847","0.5784444","0.6531149","0.4151200","0.5389975","0.7830444","0.4901346","0.5876289","0.6362307","0.7698554","0.5272616","0.5378747","0.4928186","0.8415036","0.3912687","0.6541171","0.8133616"
"211","0.7021978","0.5160654","0.5476317","0.6333080","0.6721599","0.7490966","0.7603374","0.6412126","0.6434338","0.4871078","0.3350057","0.5425404","0.7139905","0.6135460","0.7258637","0.6472785","0.5163803","0.8054110","0.4202944","0.5017928","0.4840564","0.7258506","0.6313606","0.8083610","0.7073712","0.5276140","0.6087737","0.8113043","0.7882067","0.4267161","0.7031725","0.6026049","0.6206713","0.5773047","0.7693681","0.5864934","0.7671723","0.5214316","0.5782674","0.6537332","0.4146673","0.5387683","0.7811357","0.4897426","0.5868041","0.6361411","0.7685680","0.5275067","0.5372046","0.4928695","0.8418911","0.3914444","0.6533614","0.8118770"
"212","0.7013319","0.5167700","0.5475429","0.6326324","0.6726858","0.7487270","0.7602278","0.6419800","0.6431647","0.4857107","0.3350057","0.5418938","0.7137838","0.6130329","0.7255408","0.6475454","0.5162956","0.8048907","0.4196725","0.5011305","0.4845429","0.7253031","0.6311913","0.8073843","0.7077626","0.5273126","0.6083721","0.8104348","0.7866608","0.4264511","0.7031725","0.6025559","0.6209377","0.5771539","0.7697802","0.5859574","0.7666892","0.5214316","0.5778250","0.6529603","0.4137619","0.5380807","0.7804994","0.4902653","0.5859794","0.6356635","0.7681719","0.5269919","0.5363798","0.4924111","0.8413098","0.3913858","0.6535233","0.8116649"
"213","0.7013731","0.5171928","0.5470541","0.6321257","0.6728612","0.7481932","0.7603374","0.6427475","0.6434338","0.4852026","0.3347471","0.5420323","0.7139905","0.6122632","0.7239264","0.6480790","0.5162110","0.8054110","0.4199834","0.5008336","0.4843660","0.7246774","0.6309373","0.8081657","0.7063275","0.5271405","0.6077815","0.8086957","0.7857774","0.4272462","0.7023033","0.6021153","0.6207601","0.5766412","0.7690934","0.5846174","0.7665926","0.5208422","0.5779135","0.6521874","0.4143655","0.5378286","0.7797042","0.4909186","0.5839175","0.6350069","0.7682709","0.5266977","0.5359159","0.4922583","0.8413098","0.3917957","0.6529566","0.8112407"
"214","0.7005897","0.5170519","0.5467875","0.6323790","0.6726858","0.7477825","0.7605564","0.6438987","0.6437029","0.4839324","0.3342299","0.5417090","0.7133705","0.6116218","0.7232806","0.6486126","0.5156184","0.8043704","0.4207090","0.5003540","0.4834373","0.7250684","0.6307256","0.8079703","0.7064579","0.5268391","0.6069547","0.8095652","0.7859982","0.4298966","0.7014342","0.6016256","0.6203161","0.5757969","0.7688187","0.5850194","0.7667858","0.5210387","0.5773825","0.6529603","0.4145164","0.5377828","0.7787498","0.4914413","0.5830928","0.6347979","0.7686671","0.5259622","0.5359159","0.4920546","0.8407285","0.3914737","0.6526327","0.8106045"
"215","0.7002185","0.5167700","0.5461655","0.6315345","0.6728612","0.7474540","0.7603921","0.6450499","0.6439720","0.4838054","0.3344885","0.5413395","0.7139905","0.6108522","0.7213432","0.6486126","0.5165496","0.8028096","0.4210199","0.4998287","0.4835257","0.7253031","0.6301329","0.8069936","0.7055447","0.5260213","0.6059862","0.8086957","0.7855565","0.4312218","0.7023033","0.6015277","0.6205825","0.5756762","0.7673077","0.5848854","0.7661096","0.5205802","0.5767631","0.6524965","0.4145164","0.5376453","0.7792270","0.4920946","0.5793814","0.6342606","0.7685680","0.5258397","0.5355808","0.4917490","0.8397597","0.3911809","0.6525518","0.8101803"
"216","0.7003423","0.5159245","0.5462988","0.6313656","0.6712833","0.7471255","0.7605017","0.6462011","0.6420883","0.4835514","0.3344885","0.5413857","0.7146105","0.6100398","0.7210203","0.6462113","0.5146872","0.8017690","0.4203980","0.4998287","0.4825970","0.7250684","0.6305986","0.8066029","0.7060665","0.5257630","0.6056318","0.8060870","0.7846731","0.4325470","0.7018688","0.6010380","0.6198721","0.5754652","0.7673077","0.5847514","0.7663994","0.5204165","0.5764977","0.6524965","0.4134601","0.5374390","0.7781136","0.4915719","0.5785567","0.6339323","0.7686671","0.5257171","0.5349622","0.4919527","0.8384034","0.3908588","0.6515262","0.8095440"
"217","0.7000124","0.5162063","0.5458989","0.6310278","0.6707574","0.7465095","0.7599540","0.6454336","0.6404736","0.4836784","0.3341781","0.5407852","0.7139905","0.6098260","0.7203746","0.6446105","0.5150258","0.8017690","0.4193615","0.4994176","0.4824201","0.7248338","0.6300483","0.8062122","0.7055447","0.5252895","0.6054901","0.8078261","0.7846731","0.4325470","0.6983920","0.6009401","0.6194282","0.5747716","0.7666209","0.5834115","0.7660129","0.5199581","0.5760552","0.6518782","0.4122529","0.5373015","0.7776364","0.4917026","0.5793814","0.6339323","0.7678748","0.5255455","0.5342406","0.4921055","0.8376284","0.3909173","0.6512833","0.8086957"
"218","0.6993114","0.5180383","0.5455434","0.6304366","0.6705820","0.7458525","0.7599540","0.6454336","0.6396663","0.4834244","0.3347988","0.5405543","0.7148171","0.6097832","0.7197288","0.6438100","0.5145179","0.8022893","0.4198798","0.4989152","0.4818009","0.7244427","0.6298789","0.8067982","0.7047619","0.5246007","0.6056318","0.8052174","0.7840106","0.4325470","0.6966536","0.6009401","0.6199609","0.5740780","0.7656593","0.5822055","0.7645638","0.5196306","0.5750819","0.6503324","0.4124038","0.5368431","0.7768411","0.4923559","0.5781443","0.6334846","0.7656962","0.5253494","0.5343952","0.4921055","0.8368533","0.3912687","0.6510134","0.8093319"
"219","0.6982392","0.5181793","0.5452324","0.6305211","0.6698808","0.7455240","0.7589134","0.6450499","0.6377826","0.4829163","0.3348505","0.5406928","0.7144038","0.6093984","0.7168227","0.6408751","0.5135867","0.8002081","0.4185323","0.4987553","0.4821105","0.7238952","0.6293286","0.8075796","0.7039791","0.5239120","0.6048759","0.8043478","0.7835689","0.4330771","0.6970882","0.6001077","0.6197833","0.5742589","0.7652473","0.5822055","0.7643706","0.5193032","0.5748164","0.6511053","0.4127056","0.5367056","0.7763639","0.4914413","0.5785567","0.6334846","0.7648049","0.5249326","0.5340086","0.4917490","0.8362720","0.3910052","0.6507435","0.8101803"
"220","0.6973321","0.5176156","0.5454545","0.6304366","0.6698808","0.7451544","0.7583657","0.6427475","0.6361679","0.4827893","0.3347988","0.5407852","0.7127506","0.6086287","0.7168227","0.6406083","0.5124016","0.8002081","0.4182214","0.4984128","0.4817124","0.7239734","0.6294979","0.8079703","0.7028050","0.5232233","0.6042853","0.8026087","0.7824647","0.4336072","0.6966536","0.5999608","0.6192506","0.5737161","0.7637363","0.5807316","0.7635977","0.5188448","0.5727812","0.6514144","0.4119511","0.5360180","0.7746143","0.4915719","0.5789691","0.6328279","0.7642107","0.5251287","0.5334674","0.4915962","0.8358845","0.3914737","0.6504736","0.8099682"
"221","0.6973733","0.5167700","0.5447881","0.6300988","0.6700561","0.7444974","0.7570513","0.6415963","0.6361679","0.4834244","0.3347471","0.5403233","0.7123373","0.6084149","0.7174685","0.6403415","0.5116397","0.8002081","0.4178068","0.4982529","0.4814913","0.7238952","0.6288206","0.8069936","0.7017613","0.5227498","0.6032458","0.8026087","0.7822438","0.4344023","0.6979574","0.6002546","0.6189842","0.5735653","0.7626374","0.5808656","0.7630181","0.5181244","0.5718078","0.6507961","0.4119511","0.5357429","0.7750915","0.4900039","0.5802062","0.6317235","0.7636166","0.5248590","0.5333127","0.4912906","0.8362720","0.3916493","0.6500418","0.8093319"
"222","0.6969610","0.5160654","0.5436772","0.6293387","0.6688289","0.7441689","0.7563393","0.6412126","0.6348224","0.4834244","0.3351091","0.5398152","0.7117173","0.6084577","0.7174685","0.6390075","0.5107932","0.8012487","0.4178068","0.4978418","0.4810933","0.7235823","0.6290323","0.8066029","0.7004566","0.5226637","0.6030569","0.8034783","0.7815813","0.4349324","0.6966536","0.5998139","0.6190730","0.5731432","0.7620879","0.5814016","0.7620520","0.5178952","0.5721618","0.6511053","0.4114984","0.5361096","0.7735009","0.4889586","0.5797938","0.6306191","0.7626263","0.5247610","0.5328746","0.4911888","0.8347220","0.3914737","0.6500958","0.8093319"
"223","0.6958064","0.5160654","0.5431441","0.6294232","0.6697055","0.7433065","0.7554631","0.6412126","0.6358988","0.4826623","0.3348505","0.5397229","0.7119240","0.6086287","0.7164998","0.6392743","0.5107932","0.8007284","0.4170813","0.4976134","0.4812702","0.7238170","0.6282703","0.8064075","0.6995434","0.5218028","0.6025844","0.8017391","0.7802562","0.4354625","0.6962190","0.5995691","0.6192506","0.5728717","0.7622253","0.5805976","0.7610859","0.5176659","0.5727812","0.6494049","0.4110457","0.5359492","0.7723875","0.4896119","0.5764948","0.6297833","0.7616360","0.5249326","0.5321271","0.4895589","0.8341407","0.3912980","0.6495021","0.8097561"
"224","0.6948167","0.5155017","0.5430996","0.6287476","0.6698808","0.7431422","0.7551892","0.6396777","0.6337460","0.4831703","0.3347988","0.5392148","0.7119240","0.6084149","0.7171456","0.6390075","0.5109625","0.8007284","0.4163557","0.4972252","0.4805183","0.7236605","0.6279739","0.8058214","0.6982387","0.5213723","0.6022300","0.8043478","0.7795936","0.4349324","0.6962190","0.5994712","0.6184514","0.5729019","0.7616758","0.5809996","0.7611825","0.5169783","0.5727812","0.6503324","0.4113475","0.5360867","0.7730237","0.4892199","0.5773196","0.6292162","0.7614379","0.5248835","0.5315085","0.4891515","0.8339469","0.3909466","0.6496910","0.8082715"
"225","0.6938683","0.5155017","0.5420332","0.6286631","0.6690042","0.7426084","0.7549154","0.6415963","0.6332078","0.4835514","0.3351609","0.5394919","0.7123373","0.6078163","0.7161769","0.6390075","0.5108778","0.8007284","0.4167703","0.4971339","0.4808721","0.7229566","0.6278893","0.8054307","0.6974560","0.5208988","0.6015922","0.8034783","0.7802562","0.4349324","0.6953498","0.5990305","0.6180075","0.5722083","0.7614011","0.5809996","0.7604096","0.5163889","0.5719848","0.6498686","0.4121020","0.5360638","0.7723875","0.4892199","0.5756701","0.6291863","0.7603486","0.5245403","0.5310962","0.4898136","0.8331719","0.3904489","0.6487194","0.8076352"
"226","0.6927962","0.5152198","0.5421665","0.6281564","0.6679523","0.7426905","0.7544225","0.6412126","0.6326695","0.4836784","0.3353677","0.5392148","0.7115106","0.6080729","0.7161769","0.6387407","0.5102006","0.7981270","0.4169776","0.4969968","0.4809606","0.7228002","0.6268733","0.8052354","0.6966732","0.5199518","0.6012142","0.8034783","0.7789311","0.4338723","0.6953498","0.5984919","0.6180075","0.5720575","0.7616758","0.5804636","0.7606994","0.5159632","0.5715423","0.6501778","0.4124038","0.5358346","0.7714331","0.4893506","0.5752577","0.6284401","0.7601505","0.5243687","0.5310188","0.4896608","0.8320093","0.3905367","0.6481257","0.8072110"
"227","0.6924663","0.5147971","0.5421221","0.6274808","0.6681276","0.7424031","0.7538748","0.6400614","0.6302476","0.4831703","0.3346954","0.5394457","0.7119240","0.6076880","0.7164998","0.6376734","0.5096927","0.7970864","0.4172886","0.4964716","0.4807837","0.7227219","0.6264076","0.8038679","0.6957599","0.5194352","0.6009544","0.8026087","0.7782686","0.4338723","0.6940461","0.5979533","0.6172971","0.5711529","0.7622253","0.5804636","0.7603130","0.5163889","0.5718963","0.6500232","0.4105930","0.5355596","0.7704788","0.4893506","0.5740206","0.6278431","0.7595563","0.5241236","0.5313281","0.4895589","0.8327843","0.3901268","0.6477478","0.8067869"
"228","0.6920127","0.5156426","0.5413223","0.6271430","0.6665498","0.7418693","0.7536557","0.6404451","0.6297094","0.4821542","0.3343850","0.5389838","0.7113040","0.6068329","0.7148854","0.6376734","0.5091001","0.7970864","0.4166667","0.4962660","0.4804299","0.7228002","0.6259843","0.8036726","0.6953686","0.5190478","0.6010725","0.8043478","0.7787102","0.4354625","0.6940461","0.5981981","0.6172971","0.5704894","0.7619505","0.5793917","0.7599266","0.5161924","0.5719848","0.6497140","0.4093858","0.5356054","0.7687291","0.4894812","0.5731959","0.6269775","0.7591602","0.5235597","0.5311477","0.4894571","0.8320093","0.3895119","0.6475859","0.8050901"
"229","0.6917653","0.5153608","0.5404337","0.6266363","0.6663745","0.7415407","0.7528342","0.6404451","0.6302476","0.4827893","0.3337644","0.5387991","0.7086175","0.6067901","0.7148854","0.6374066","0.5091001","0.7986472","0.4168740","0.4957407","0.4808721","0.7224873","0.6259843","0.8028912","0.6949772","0.5190048","0.6007654","0.8034783","0.7780477","0.4357275","0.6949153","0.5980512","0.6164980","0.5703688","0.7625000","0.5791237","0.7601198","0.5158322","0.5716308","0.6489411","0.4090841","0.5348491","0.7685701","0.4889586","0.5727835","0.6266790","0.7587641","0.5234861","0.5309157","0.4899155","0.8325906","0.3888385","0.6470731","0.8042418"
"230","0.6907756","0.5160654","0.5396783","0.6262140","0.6672511","0.7409248","0.7520127","0.6423638","0.6289020","0.4822812","0.3335575","0.5384296","0.7079975","0.6058066","0.7139167","0.6355390","0.5098620","0.7986472","0.4169776","0.4956494","0.4808279","0.7222526","0.6247989","0.8025005","0.6935421","0.5187035","0.6000331","0.8026087","0.7771643","0.4362576","0.6927423","0.5979533","0.6160540","0.5701879","0.7622253","0.5795257","0.7596368","0.5163561","0.5714539","0.6475499","0.4084805","0.5348720","0.7687291","0.4877826","0.5727835","0.6266492","0.7585661","0.5235597","0.5306065","0.4898136","0.8320093","0.3883700","0.6464524","0.8046660"
"231","0.6908581","0.5146561","0.5394117","0.6258762","0.6660238","0.7403909","0.7516293","0.6423638","0.6280947","0.4817731","0.3338161","0.5376905","0.7079975","0.6057211","0.7116564","0.6336713","0.5092694","0.7950052","0.4168740","0.4955352","0.4804741","0.7216269","0.6241216","0.8028912","0.6938030","0.5183591","0.6000803","0.8060870","0.7773852","0.4351975","0.6905693","0.5984919","0.6151660","0.5703085","0.7620879","0.5800616","0.7588639","0.5156030","0.5705690","0.6472407","0.4096876","0.5347345","0.7680929","0.4873906","0.5707216","0.6267686","0.7587641","0.5227507","0.5303745","0.4887949","0.8325906","0.3884578","0.6463174","0.8053022"
"232","0.6895386","0.5156426","0.5389230","0.6263829","0.6663745","0.7403088","0.7508626","0.6423638","0.6283638","0.4816461","0.3344885","0.5369515","0.7075842","0.6062342","0.7119793","0.6334045","0.5096081","0.7950052","0.4168740","0.4957636","0.4806952","0.7217833","0.6241216","0.8021098","0.6939335","0.5181869","0.5997732","0.8043478","0.7767226","0.4362576","0.6905693","0.5980512","0.6143669","0.5699165","0.7609890","0.5788557","0.7578978","0.5153410","0.5707460","0.6458494","0.4099894","0.5348262","0.7677748","0.4852999","0.5698969","0.6269476","0.7588631","0.5223339","0.5301425","0.4893043","0.8333656","0.3879015","0.6460476","0.8055143"
